11	R-HSA-1059683
8	R-HSA-446388
164	R-HSA-446652
92	R-HSA-446728
7	R-HSA-447038
9	R-HSA-447041
7	R-HSA-447043
60	R-HSA-447115
72	R-HSA-448424
8	R-HSA-448706
672	R-HSA-449147
299	R-HSA-449836
32	R-HSA-450282
64	R-HSA-450294
23	R-HSA-450302
22	R-HSA-450321
10	R-HSA-450341
17	R-HSA-450385
76	R-HSA-450408
17	R-HSA-450513
8	R-HSA-450520
109	R-HSA-450531
18	R-HSA-450604
10	R-HSA-451306
2	R-HSA-451307
10	R-HSA-451308
31	R-HSA-451326
45	R-HSA-451927
29	R-HSA-452723
231	R-HSA-453274
104	R-HSA-453276
169	R-HSA-453279
1	R-HSA-4549349
1	R-HSA-4549356
1	R-HSA-4549380
1	R-HSA-4551295
72	R-HSA-4551638
32	R-HSA-456926
49	R-HSA-4570464
1	R-HSA-4570571
83	R-HSA-4608870
43	R-HSA-4615885
73	R-HSA-4641257
75	R-HSA-4641258
32	R-HSA-4641262
22	R-HSA-4641263
12	R-HSA-4641265
21	R-HSA-4655427
1	R-HSA-4687000
3	R-HSA-4717374
3	R-HSA-4719360
3	R-HSA-4719377
1	R-HSA-4720454
1	R-HSA-4720475
1	R-HSA-4720489
1	R-HSA-4724289
1	R-HSA-4724325
11	R-HSA-4755510
1	R-HSA-4755579
1	R-HSA-4755583
2	R-HSA-4755609
35	R-HSA-4791275
1	R-HSA-4793950
1	R-HSA-4793952
1	R-HSA-4793953
1	R-HSA-4793954
2	R-HSA-480985
291	R-HSA-4839726
14	R-HSA-4839735
15	R-HSA-4839743
14	R-HSA-4839744
14	R-HSA-4839748
28	R-HSA-499943
22	R-HSA-500657
3	R-HSA-500753
493	R-HSA-500792
21	R-HSA-5083625
2	R-HSA-5083627
2	R-HSA-5083628
3	R-HSA-5083629
8	R-HSA-5083630
22	R-HSA-5083632
3	R-HSA-5083633
38	R-HSA-5083635
21	R-HSA-5083636
15	R-HSA-5099900
48	R-HSA-512988
13	R-HSA-5140745
118	R-HSA-5173105
39	R-HSA-5173214
33	R-HSA-5205647
22	R-HSA-5205685
7	R-HSA-5210891
20	R-HSA-5213460
20	R-HSA-5218859
10	R-HSA-5218900
28	R-HSA-5218920
18	R-HSA-5218921
4	R-HSA-5221030
26	R-HSA-5223345
119	R-HSA-5250913
98	R-HSA-5250924
125	R-HSA-5250941
5	R-HSA-5250955
3	R-HSA-5250958
4	R-HSA-5250968
3	R-HSA-5250971
5	R-HSA-5250981
1	R-HSA-5250982
3	R-HSA-5250989
3	R-HSA-5250992
28	R-HSA-525793
24	R-HSA-5260271
1	R-HSA-5263617
42	R-HSA-532668
66	R-HSA-5334118
6	R-HSA-5336415
25	R-HSA-5339562
3	R-HSA-5339700
15	R-HSA-5339716
6	R-HSA-5339717
1	R-HSA-5340573
9	R-HSA-5340588
2	R-HSA-5357609
25	R-HSA-5357769
19	R-HSA-5357786
200	R-HSA-5357801
39	R-HSA-5357905
37	R-HSA-5357956
84	R-HSA-5358346
171	R-HSA-5358351
8	R-HSA-5358493
15	R-HSA-5358508
14	R-HSA-5358565
14	R-HSA-5358606
15	R-HSA-5358747
15	R-HSA-5358749
15	R-HSA-5358751
15	R-HSA-5358752
58	R-HSA-5362517
74	R-HSA-5362768
8	R-HSA-5362798
32	R-HSA-5365859
96	R-HSA-5368286
102	R-HSA-5368287
4	R-HSA-5368598
78	R-HSA-5387390
96	R-HSA-5389840
96	R-HSA-5419276
5	R-HSA-5423599
20	R-HSA-5423646
1	R-HSA-5467333
14	R-HSA-5467337
14	R-HSA-5467340
14	R-HSA-5467348
10	R-HSA-549127
15	R-HSA-549132
2	R-HSA-5545483
2	R-HSA-5545619
800	R-HSA-556833
19	R-HSA-5576886
8	R-HSA-5576890
143	R-HSA-5576891
47	R-HSA-5576892
29	R-HSA-5576893
7	R-HSA-5576894
105	R-HSA-5578749
13	R-HSA-5578768
54	R-HSA-5578775
1	R-HSA-5578995
1	R-HSA-5578996
1	R-HSA-5578997
1	R-HSA-5578998
2	R-HSA-5578999
1	R-HSA-5579000
1	R-HSA-5579002
1	R-HSA-5579004
1	R-HSA-5579005
1	R-HSA-5579006
1	R-HSA-5579007
1	R-HSA-5579009
1	R-HSA-5579010
1	R-HSA-5579011
1	R-HSA-5579012
1	R-HSA-5579013
1	R-HSA-5579014
1	R-HSA-5579015
1	R-HSA-5579016
1	R-HSA-5579017
1	R-HSA-5579019
1	R-HSA-5579020
6	R-HSA-5579021
2	R-HSA-5579022
1	R-HSA-5579024
4	R-HSA-5579026
1	R-HSA-5579027
1	R-HSA-5579028
42	R-HSA-5579029
1	R-HSA-5579030
2	R-HSA-5579031
1	R-HSA-5579032
30	R-HSA-5601884
24	R-HSA-5602358
1	R-HSA-5602410
2	R-HSA-5602415
10	R-HSA-5602498
2	R-HSA-5602566
3	R-HSA-5602571
3	R-HSA-5602636
2	R-HSA-5602680
3	R-HSA-5603027
7	R-HSA-5603029
4	R-HSA-5603037
11	R-HSA-5603041
78	R-HSA-5607761
11	R-HSA-5607763
115	R-HSA-5607764
1	R-HSA-5609974
25	R-HSA-5609975
1	R-HSA-5609976
1	R-HSA-5609977
1	R-HSA-5609978
5	R-HSA-561048
78	R-HSA-5610780
78	R-HSA-5610783
78	R-HSA-5610785
133	R-HSA-5610787
123	R-HSA-5617472
220	R-HSA-5617833
1	R-HSA-5619035
1	R-HSA-5619036
1	R-HSA-5619037
1	R-HSA-5619039
1	R-HSA-5619040
1	R-HSA-5619041
1	R-HSA-5619042
1	R-HSA-5619043
1	R-HSA-5619044
1	R-HSA-5619045
1	R-HSA-5619046
1	R-HSA-5619047
1	R-HSA-5619048
2	R-HSA-5619049
1	R-HSA-5619050
1	R-HSA-5619052
1	R-HSA-5619053
1	R-HSA-5619054
1	R-HSA-5619055
1	R-HSA-5619056
2	R-HSA-5619058
2	R-HSA-5619060
1	R-HSA-5619061
1	R-HSA-5619062
1	R-HSA-5619063
1	R-HSA-5619066
1	R-HSA-5619067
1	R-HSA-5619068
3	R-HSA-5619070
1	R-HSA-5619071
1	R-HSA-5619072
1	R-HSA-5619073
1	R-HSA-5619076
1	R-HSA-5619077
1	R-HSA-5619078
1	R-HSA-5619079
2	R-HSA-5619081
1	R-HSA-5619083
103	R-HSA-5619084
1	R-HSA-5619085
1	R-HSA-5619087
1	R-HSA-5619088
1	R-HSA-5619089
1	R-HSA-5619092
1	R-HSA-5619094
1	R-HSA-5619095
1	R-HSA-5619096
1	R-HSA-5619097
1	R-HSA-5619098
3	R-HSA-5619099
1	R-HSA-5619101
99	R-HSA-5619102
1	R-HSA-5619104
29	R-HSA-5619107
1	R-HSA-5619108
1	R-HSA-5619109
2	R-HSA-5619110
1	R-HSA-5619111
2	R-HSA-5619113
1	R-HSA-5619114
202	R-HSA-5619115
123	R-HSA-5619507
107	R-HSA-5620912
22	R-HSA-5620916
52	R-HSA-5620920
23	R-HSA-5620922
55	R-HSA-5620924
31	R-HSA-5621480
161	R-HSA-5621481
22	R-HSA-5621575
5	R-HSA-5624138
3	R-HSA-5624958
97	R-HSA-5625740
68	R-HSA-5625886
20	R-HSA-5625900
11	R-HSA-5625970
32	R-HSA-5626467
12	R-HSA-5626978
3	R-HSA-5627083
20	R-HSA-5627117
22	R-HSA-5627123
86	R-HSA-5628897
8	R-HSA-5632681
104	R-HSA-5632684
2	R-HSA-5632927
3	R-HSA-5632928
2	R-HSA-5632968
2	R-HSA-5632987
182	R-HSA-5633007
46	R-HSA-5633008
2	R-HSA-5633231
18	R-HSA-5635838
3	R-HSA-5635851
15	R-HSA-5637810
15	R-HSA-5637812
19	R-HSA-5637815
8	R-HSA-5638302
8	R-HSA-5638303
7	R-HSA-5649702
21	R-HSA-5651801
7	R-HSA-5652084
2	R-HSA-5652227
772	R-HSA-5653656
3	R-HSA-5653890
11	R-HSA-5654219
14	R-HSA-5654221
9	R-HSA-5654227
13	R-HSA-5654228
25	R-HSA-5654687
15	R-HSA-5654688
15	R-HSA-5654689
18	R-HSA-5654693
18	R-HSA-5654695
25	R-HSA-5654696
18	R-HSA-5654699
21	R-HSA-5654700
13	R-HSA-5654704
16	R-HSA-5654706
20	R-HSA-5654708
13	R-HSA-5654710
20	R-HSA-5654712
24	R-HSA-5654716
17	R-HSA-5654719
17	R-HSA-5654720
26	R-HSA-5654726
28	R-HSA-5654727
23	R-HSA-5654732
27	R-HSA-5654733
43	R-HSA-5654736
68	R-HSA-5654738
34	R-HSA-5654741
37	R-HSA-5654743
40	R-HSA-5655253
11	R-HSA-5655291
34	R-HSA-5655302
19	R-HSA-5655332
2	R-HSA-5655799
17	R-HSA-5655862
17	R-HSA-5656121
32	R-HSA-5656169
1	R-HSA-5656364
1	R-HSA-5657560
1	R-HSA-5657562
1	R-HSA-5657655
5	R-HSA-5658034
1	R-HSA-5658208
89	R-HSA-5658442
1	R-HSA-5658471
10	R-HSA-5658623
1	R-HSA-5659729
1	R-HSA-5659735
2	R-HSA-5659898
1	R-HSA-5659996
3	R-HSA-5660489
14	R-HSA-5660526
6	R-HSA-5660668
1	R-HSA-5660686
2	R-HSA-5660724
2	R-HSA-5660862
2	R-HSA-5660883
1	R-HSA-5661182
11	R-HSA-5661231
5	R-HSA-5661270
5	R-HSA-5662702
1	R-HSA-5662853
1	R-HSA-5663020
34	R-HSA-5663084
402	R-HSA-5663202
423	R-HSA-5663205
35	R-HSA-5663213
140	R-HSA-5663220
9	R-HSA-5666185
134	R-HSA-5668541
24	R-HSA-5668599
111	R-HSA-5668914
32	R-HSA-5669034
31	R-HSA-5673000
257	R-HSA-5673001
41	R-HSA-5674135
27	R-HSA-5674400
1	R-HSA-5674404
6	R-HSA-5674499
44	R-HSA-5675221
17	R-HSA-5675482
77	R-HSA-5676590
25	R-HSA-5676594
7	R-HSA-5676934
2	R-HSA-5678420
1	R-HSA-5678520
1	R-HSA-5678771
86	R-HSA-5678895
1	R-HSA-5679001
2	R-HSA-5679090
2	R-HSA-5679096
2	R-HSA-5682113
1	R-HSA-5682294
14	R-HSA-5682910
304	R-HSA-5683057
2	R-HSA-5683177
1	R-HSA-5683329
1	R-HSA-5683371
1	R-HSA-5683678
30	R-HSA-5683826
1	R-HSA-5684045
16	R-HSA-5684264
262	R-HSA-5684996
39	R-HSA-5685938
10	R-HSA-5685939
69	R-HSA-5685942
19	R-HSA-5686938
110	R-HSA-5687128
1	R-HSA-5687583
10	R-HSA-5687613
1	R-HSA-5687868
1	R-HSA-5688031
1	R-HSA-5688354
1	R-HSA-5688399
331	R-HSA-5688426
8	R-HSA-5688849
8	R-HSA-5688890
132	R-HSA-5689603
12	R-HSA-5689877
243	R-HSA-5689880
39	R-HSA-5689896
38	R-HSA-5689901
2	R-HSA-5690338
91	R-HSA-5690714
177	R-HSA-5693532
35	R-HSA-5693537
149	R-HSA-5693538
6	R-HSA-5693548
27	R-HSA-5693554
85	R-HSA-5693565
143	R-HSA-5693567
34	R-HSA-5693568
78	R-HSA-5693571
44	R-HSA-5693579
86	R-HSA-5693606
109	R-HSA-5693607
41	R-HSA-5693616
33	R-HSA-5694530
49	R-HSA-5696394
51	R-HSA-5696395
25	R-HSA-5696397
129	R-HSA-5696398
103	R-HSA-5696399
48	R-HSA-5696400
1528	R-HSA-597592
75	R-HSA-606279
108	R-HSA-611105
20	R-HSA-622312
12	R-HSA-622323
14	R-HSA-622327
7	R-HSA-629587
11	R-HSA-629594
9	R-HSA-629597
99	R-HSA-674695
61	R-HSA-6781823
86	R-HSA-6781827
73	R-HSA-6782135
72	R-HSA-6782210
41	R-HSA-6782315
6	R-HSA-6782861
40	R-HSA-6783310
24	R-HSA-6783589
59	R-HSA-6783783
4	R-HSA-6783984
71	R-HSA-6784531
5	R-HSA-6785470
13	R-HSA-6785631
121	R-HSA-6785807
8	R-HSA-6787450
7	R-HSA-6787639
17	R-HSA-6788467
70	R-HSA-6790901
1	R-HSA-6791055
207	R-HSA-6791226
52	R-HSA-6791312
1	R-HSA-6791461
1	R-HSA-6791462
2	R-HSA-6791465
7	R-HSA-6793080
59	R-HSA-6794361
94	R-HSA-6794362
85	R-HSA-6796648
6	R-HSA-6798163
568	R-HSA-6798695
62	R-HSA-6799198
6	R-HSA-6799990
46	R-HSA-6802946
37	R-HSA-6802948
61	R-HSA-6802949
67	R-HSA-6802952
5	R-HSA-6802953
46	R-HSA-6802955
85	R-HSA-6802957
129	R-HSA-6803157
20	R-HSA-6803204
16	R-HSA-6803205
12	R-HSA-6803207
12	R-HSA-6803211
27	R-HSA-6803529
4	R-HSA-6803544
18	R-HSA-6804114
24	R-HSA-6804115
14	R-HSA-6804116
2	R-HSA-6804754
102	R-HSA-6804756
41	R-HSA-6804757
33	R-HSA-6804758
15	R-HSA-6804759
24	R-HSA-6804760
260	R-HSA-6805567
42	R-HSA-6806003
3	R-HSA-6806664
54	R-HSA-6806667
85	R-HSA-6806834
6	R-HSA-6806942
20	R-HSA-6807004
4	R-HSA-6807047
4	R-HSA-6807062
172	R-HSA-6807070
77	R-HSA-6807505
104	R-HSA-6807878
142	R-HSA-6809371
1	R-HSA-6809583
106	R-HSA-6811434
53	R-HSA-6811436
46	R-HSA-6811438
57	R-HSA-6811440
215	R-HSA-6811442
10	R-HSA-6811555
95	R-HSA-6811558
49	R-HSA-6814122
7	R-HSA-6814848
6	R-HSA-68616
12	R-HSA-68689
77	R-HSA-68827
87	R-HSA-68867
138	R-HSA-68875
215	R-HSA-68877
2	R-HSA-68881
217	R-HSA-68882
14	R-HSA-68884
426	R-HSA-68886
5	R-HSA-68911
89	R-HSA-68949
8	R-HSA-68952
33	R-HSA-68962
104	R-HSA-69002
90	R-HSA-69017
108	R-HSA-69052
14	R-HSA-69091
14	R-HSA-69109
14	R-HSA-69166
15	R-HSA-69183
20	R-HSA-69186
32	R-HSA-69190
4	R-HSA-69200
103	R-HSA-69202
28	R-HSA-69205
151	R-HSA-69206
45	R-HSA-69231
45	R-HSA-69236
137	R-HSA-69239
181	R-HSA-69242
26	R-HSA-69273
229	R-HSA-69275
574	R-HSA-69278
146	R-HSA-69306
10	R-HSA-69416
107	R-HSA-69473
5	R-HSA-69478
198	R-HSA-69481
75	R-HSA-69541
4	R-HSA-69560
84	R-HSA-69563
84	R-HSA-69580
70	R-HSA-69601
70	R-HSA-69610
70	R-HSA-69613
86	R-HSA-69615
112	R-HSA-69618
323	R-HSA-69620
105	R-HSA-69656
4	R-HSA-69895
67	R-HSA-70171
15	R-HSA-70221
35	R-HSA-70263
31	R-HSA-70268
88	R-HSA-70326
5	R-HSA-70350
5	R-HSA-70370
11	R-HSA-70635
3	R-HSA-70688
19	R-HSA-70895
8	R-HSA-70921
5	R-HSA-71032
12	R-HSA-71064
15	R-HSA-71240
4	R-HSA-71262
11	R-HSA-71288
400	R-HSA-71291
15	R-HSA-71336
12	R-HSA-71384
295	R-HSA-71387
22	R-HSA-71403
55	R-HSA-71406
2	R-HSA-71737
37	R-HSA-72086
198	R-HSA-72163
58	R-HSA-72165
206	R-HSA-72172
63	R-HSA-72187
9	R-HSA-72200
87	R-HSA-72202
263	R-HSA-72203
119	R-HSA-72306
228	R-HSA-72312
131	R-HSA-72613
69	R-HSA-72649
70	R-HSA-72662
113	R-HSA-72689
62	R-HSA-72695
69	R-HSA-72702
124	R-HSA-72706
8	R-HSA-72731
131	R-HSA-72737
104	R-HSA-72764
320	R-HSA-72766
9	R-HSA-727802
11	R-HSA-73614
11	R-HSA-73621
64	R-HSA-73728
69	R-HSA-73762
108	R-HSA-73772
57	R-HSA-73776
57	R-HSA-73779
19	R-HSA-73780
13	R-HSA-73817
3	R-HSA-73843
133	R-HSA-73854
72	R-HSA-73856
1437	R-HSA-73857
46	R-HSA-73863
134	R-HSA-73864
92	R-HSA-73884
113	R-HSA-73886
153	R-HSA-73887
48	R-HSA-73893
361	R-HSA-73894
58	R-HSA-73927
63	R-HSA-73928
64	R-HSA-73929
2	R-HSA-73930
36	R-HSA-73933
8	R-HSA-73942
7	R-HSA-73943
24	R-HSA-73980
43	R-HSA-74158
1583	R-HSA-74160
11	R-HSA-74182
14	R-HSA-74217
15	R-HSA-74259
5	R-HSA-74713
9	R-HSA-74749
47	R-HSA-74751
78	R-HSA-74752
43	R-HSA-749476
14	R-HSA-75035
2	R-HSA-75064
29	R-HSA-75067
11	R-HSA-75072
9	R-HSA-75094
2	R-HSA-75102
51	R-HSA-75105
4	R-HSA-75108
15	R-HSA-75109
54	R-HSA-75153
5	R-HSA-75157
8	R-HSA-75158
14	R-HSA-75205
70	R-HSA-75815
25	R-HSA-75876
16	R-HSA-75892
49	R-HSA-75893
3	R-HSA-75896
4	R-HSA-75944
57	R-HSA-75953
74	R-HSA-75955
275	R-HSA-76002
139	R-HSA-76005
38	R-HSA-76009
57	R-HSA-76042
38	R-HSA-76046
30	R-HSA-76061
29	R-HSA-76066
30	R-HSA-76071
2	R-HSA-77042
35	R-HSA-77075
5	R-HSA-77108
9	R-HSA-77111
3	R-HSA-77285
11	R-HSA-77286
6	R-HSA-77288
37	R-HSA-77289
3	R-HSA-77305
5	R-HSA-77310
6	R-HSA-77346
5	R-HSA-77348
5	R-HSA-77350
5	R-HSA-77352
33	R-HSA-77387
75	R-HSA-774815
11	R-HSA-77588
20	R-HSA-77595
8	R-HSA-804914
12	R-HSA-83936
3	R-HSA-844455
15	R-HSA-844456
3	R-HSA-844615
2	R-HSA-844623
190	R-HSA-877300
13	R-HSA-877312
19	R-HSA-879415
11	R-HSA-879518
3	R-HSA-880009
19	R-HSA-881907
5	R-HSA-8847453
11	R-HSA-8847993
53	R-HSA-8848021
7	R-HSA-8848584
4	R-HSA-8849175
5	R-HSA-8849468
9	R-HSA-8849469
6	R-HSA-8849470
15	R-HSA-8849471
3	R-HSA-8849472
5	R-HSA-8849473
4	R-HSA-8849474
26	R-HSA-8849932
8	R-HSA-8850843
19	R-HSA-8851680
19	R-HSA-8851708
13	R-HSA-8851805
5	R-HSA-8851907
79	R-HSA-8852135
100	R-HSA-8852276
4	R-HSA-8852405
1	R-HSA-8853333
10	R-HSA-8853334
3	R-HSA-8853336
19	R-HSA-8853338
4	R-HSA-8853383
39	R-HSA-8853659
73	R-HSA-8854050
44	R-HSA-8854214
82	R-HSA-8854518
2	R-HSA-8854521
25	R-HSA-8854691
140	R-HSA-8856688
105	R-HSA-8856825
145	R-HSA-8856828
6	R-HSA-8857538
22	R-HSA-8862803
22	R-HSA-8863678
28	R-HSA-8863795
38	R-HSA-8864260
4	R-HSA-8865999
5	R-HSA-8866376
5	R-HSA-8866423
12	R-HSA-8866427
30	R-HSA-8866652
59	R-HSA-8866654
10	R-HSA-8866904
4	R-HSA-8866906
12	R-HSA-8866907
15	R-HSA-8866910
5	R-HSA-8866911
11	R-HSA-8868766
217	R-HSA-8868773
5	R-HSA-8869496
66	R-HSA-8873719
34	R-HSA-8874081
9	R-HSA-8874211
14	R-HSA-8875360
5	R-HSA-8875513
10	R-HSA-8875555
9	R-HSA-8875656
3	R-HSA-8875791
44	R-HSA-8875878
93	R-HSA-8876198
19	R-HSA-8876384
9	R-HSA-8876493
17	R-HSA-8876725
10	R-HSA-8877330
1	R-HSA-8877627
118	R-HSA-8878159
138	R-HSA-8878166
269	R-HSA-8878171
2	R-HSA-888568
18	R-HSA-888590
4	R-HSA-888593
6	R-HSA-8931987
17	R-HSA-8934593
15	R-HSA-8934903
22	R-HSA-8935690
6	R-HSA-8935964
98	R-HSA-8936459
7	R-HSA-8937144
223	R-HSA-8939211
150	R-HSA-8939236
8	R-HSA-8939242
48	R-HSA-8939243
6	R-HSA-8939245
6	R-HSA-8939246
5	R-HSA-8939247
6	R-HSA-8939256
90	R-HSA-8939902
23	R-HSA-8940973
4	R-HSA-8941237
4	R-HSA-8941284
30	R-HSA-8941326
8	R-HSA-8941332
3	R-HSA-8941333
2	R-HSA-8941413
6	R-HSA-8941855
15	R-HSA-8941856
73	R-HSA-8941858
2	R-HSA-8942233
9	R-HSA-8943723
64	R-HSA-8943724
48	R-HSA-8948216
8	R-HSA-8948700
9	R-HSA-8948747
98	R-HSA-8948751
26	R-HSA-8949215
5	R-HSA-8949275
31	R-HSA-8949613
19	R-HSA-8949664
40	R-HSA-8950505
8	R-HSA-8951430
258	R-HSA-8951664
8	R-HSA-8951671
2	R-HSA-8951911
12	R-HSA-8951936
5	R-HSA-8952158
45	R-HSA-8953750
766	R-HSA-8953854
573	R-HSA-8953897
44	R-HSA-8955332
32	R-HSA-8956319
16	R-HSA-8956320
24	R-HSA-8956321
110	R-HSA-8957275
154	R-HSA-8957322
4	R-HSA-8963676
5	R-HSA-8963684
11	R-HSA-8963691
12	R-HSA-8963693
26	R-HSA-8963743
10	R-HSA-8963888
18	R-HSA-8963889
7	R-HSA-8963896
18	R-HSA-8963898
30	R-HSA-8963899
10	R-HSA-8963901
4	R-HSA-8964011
5	R-HSA-8964026
19	R-HSA-8964038
4	R-HSA-8964041
32	R-HSA-8964043
6	R-HSA-8964046
9	R-HSA-8964058
6	R-HSA-8964208
19	R-HSA-8964315
13	R-HSA-8964539
1	R-HSA-8964540
7	R-HSA-8964572
21	R-HSA-8964616
192	R-HSA-8978868
19	R-HSA-8978934
39	R-HSA-8979227
4	R-HSA-8981373
3	R-HSA-8981607
27	R-HSA-8982491
14	R-HSA-8983432
9	R-HSA-8983711
13	R-HSA-8984722
4	R-HSA-8985586
4	R-HSA-8985801
9	R-HSA-8985947
61	R-HSA-8986944
11	R-HSA-9005891
11	R-HSA-9005895
23	R-HSA-9006115
25	R-HSA-9006335
26	R-HSA-9006921
330	R-HSA-9006925
53	R-HSA-9006927
281	R-HSA-9006931
474	R-HSA-9006934
102	R-HSA-9006936
125	R-HSA-9007101
4	R-HSA-9007892
21	R-HSA-9008059
77	R-HSA-9009391
27	R-HSA-901032
33	R-HSA-901042
199	R-HSA-9010553
8	R-HSA-9010642
9	R-HSA-9012546
51	R-HSA-9012852
26	R-HSA-9013507
26	R-HSA-9013508
104	R-HSA-9013694
25	R-HSA-9013695
14	R-HSA-9013700
7	R-HSA-9013957
13	R-HSA-9013973
11	R-HSA-9014325
6	R-HSA-9014826
2	R-HSA-9014843
8	R-HSA-9017802
150	R-HSA-9018519
4	R-HSA-9018676
19	R-HSA-9018677
21	R-HSA-9018678
6	R-HSA-9018679
4	R-HSA-9018681
10	R-HSA-9018682
5	R-HSA-9018683
5	R-HSA-9018896
3	R-HSA-9020265
12	R-HSA-9020558
49	R-HSA-9020591
126	R-HSA-9020702
9	R-HSA-9020933
12	R-HSA-9020956
10	R-HSA-9020958
3	R-HSA-9022535
6	R-HSA-9022537
2	R-HSA-9022538
30	R-HSA-9022692
16	R-HSA-9022699
8	R-HSA-9022702
4	R-HSA-9022707
2	R-HSA-9022927
4	R-HSA-9023661
2	R-HSA-9024909
2	R-HSA-9025046
5	R-HSA-9025094
2	R-HSA-9025106
3	R-HSA-9026286
3	R-HSA-9026290
2	R-HSA-9026357
3	R-HSA-9026395
2	R-HSA-9026403
8	R-HSA-9026519
4	R-HSA-9026527
3	R-HSA-9026762
2	R-HSA-9026766
12	R-HSA-9027276
7	R-HSA-9027277
7	R-HSA-9027283
14	R-HSA-9027284
7	R-HSA-9027307
6	R-HSA-9028335
11	R-HSA-9028731
6	R-HSA-9032500
4	R-HSA-9032759
6	R-HSA-9032845
64	R-HSA-9033241
7	R-HSA-9033500
25	R-HSA-9033658
2	R-HSA-9033807
2	R-HSA-9034013
16	R-HSA-9034015
3	R-HSA-9034793
7	R-HSA-9034864
2	R-HSA-9035968
2	R-HSA-9036092
4	R-HSA-9036866
2	R-HSA-9037628
22	R-HSA-9037629
111	R-HSA-909733
94	R-HSA-912446
27	R-HSA-912526
21	R-HSA-912631
24	R-HSA-912694
305	R-HSA-913531
68	R-HSA-913709
2	R-HSA-916853
33	R-HSA-917729
67	R-HSA-917937
38	R-HSA-917977
15	R-HSA-918233
126	R-HSA-927802
30	R-HSA-933541
31	R-HSA-933542
12	R-HSA-933543
34	R-HSA-936440
55	R-HSA-936837
17	R-HSA-936964
14	R-HSA-937039
23	R-HSA-937041
10	R-HSA-937042
106	R-HSA-937061
15	R-HSA-937072
4	R-HSA-947581
192	R-HSA-948021
6	R-HSA-9603381
3	R-HSA-9603505
20	R-HSA-9603798
74	R-HSA-9604323
3	R-HSA-9605308
275	R-HSA-9607240
173	R-HSA-9609507
25	R-HSA-9609523
42	R-HSA-9609736
116	R-HSA-9612973
9	R-HSA-9613354
16	R-HSA-9613829
67	R-HSA-9614085
13	R-HSA-9614399
16	R-HSA-9614657
30	R-HSA-9615017
30	R-HSA-9615710
90	R-HSA-9616222
1	R-HSA-9616333
1	R-HSA-9616334
20	R-HSA-9617324
10	R-HSA-9617629
17	R-HSA-9617828
6	R-HSA-9619229
28	R-HSA-9619483
21	R-HSA-9620244
12	R-HSA-9627069
1	R-HSA-9629232
1	R-HSA-9630221
1	R-HSA-9630222
3	R-HSA-9630747
3	R-HSA-9630750
2	R-HSA-9630791
3	R-HSA-9630794
3	R-HSA-9632693
2	R-HSA-9632697
3	R-HSA-9632700
12	R-HSA-9634600
7	R-HSA-9634635
25	R-HSA-9634638
1	R-HSA-9636003
4	R-HSA-9640463
6	R-HSA-9645135
5	R-HSA-964739
3	R-HSA-964827
3	R-HSA-964975
15	R-HSA-975110
98	R-HSA-975138
14	R-HSA-975144
100	R-HSA-975155
15	R-HSA-975163
1	R-HSA-975574
29	R-HSA-975576
18	R-HSA-975577
10	R-HSA-975578
50	R-HSA-975634
92	R-HSA-975871
106	R-HSA-975956
126	R-HSA-975957
28	R-HSA-977068
111	R-HSA-977225
9	R-HSA-977347
64	R-HSA-977443
47	R-HSA-977444
152	R-HSA-977606
23	R-HSA-982772
335	R-HSA-983168
450	R-HSA-983169
78	R-HSA-983170
64	R-HSA-983189
175	R-HSA-983231
115	R-HSA-983695
215	R-HSA-983705
193	R-HSA-983712
47	R-HSA-991365
32	R-HSA-997272
